"FD.metric","measure","x_y.quantile","x_y.obs_value","x_y.median_perm_value","y_x.quantile","y_x.obs_value","y_x.median_perm_value","state.metric","system","res","troph","x_y.sig","y_x.sig"
"FRic","r0.skill",0.792,0.0653678991279607,0.00422838403840971,0.666,0.0349334674209049,0.00237205947412077,"Density","Mendota","Month","Phytoplankton","",""
"FRic","max.skill",0.54,0.209192892569418,0.203008671344053,0.358,0.175620349375891,0.189988659001484,"Density","Mendota","Month","Phytoplankton","",""
"FRic","t.max.skill",0.708,29,7.5,0.808,44,6,"Density","Mendota","Month","Phytoplankton","",""
"FRic","r0.skill",0.72,0.0589276369572283,-0.0119749570918917,0.944,0.180977761219832,0.0420728891134967,"FI","Mendota","Month","Phytoplankton","",""
"FRic","max.skill",0.912,0.40195675349751,0.275538487062572,0.364,0.226769032632483,0.242011154373077,"FI","Mendota","Month","Phytoplankton","",""
"FRic","t.max.skill",0.972,57,-6,0.018,-60,5,"FI","Mendota","Month","Phytoplankton","","*"
"FRic","r0.skill",0.486,-0.00347332536314232,0.00360627951947428,0.514,0.148261636941225,0.146362740863379,"MVI","Mendota","Month","Phytoplankton","",""
"FRic","max.skill",0.378,0.282417484393096,0.312578870120814,0.964,0.428520862846719,0.332613115329972,"MVI","Mendota","Month","Phytoplankton","",""
"FRic","t.max.skill",1,60,-1.5,0.488,13,17,"MVI","Mendota","Month","Phytoplankton","*",""
"FRic","r0.skill",0.578,0.0240641361339176,0.00536936655883079,0.834,0.12516974538736,0.0497239082412807,"Z_P.ratio","Mendota","Month","Phytoplankton","",""
"FRic","max.skill",0.876,0.305304329812219,0.243146228215132,0.648,0.251258647220237,0.2377448097626,"Z_P.ratio","Mendota","Month","Phytoplankton","",""
"FRic","t.max.skill",0.802,40,4.5,0.18,-43,4,"Z_P.ratio","Mendota","Month","Phytoplankton","",""
"FDis","r0.skill",1,0.309561283705312,0.041090295749626,1,0.354156114585802,0.0123891210549253,"Community","Mendota","Month","Zooplankton","*","*"
"FDis","max.skill",0.962,0.430467409732467,0.272814431741938,1,0.47267818725046,0.208970849485445,"Community","Mendota","Month","Zooplankton","","*"
"FDis","t.max.skill",0.462,26,30,0.294,-30,9,"Community","Mendota","Month","Zooplankton","",""
"FDis","r0.skill",0.96,0.150821434799337,0.0111637273535011,0.868,0.119801192481957,0.0207520028350878,"Density","Mendota","Month","Zooplankton","",""
"FDis","max.skill",0.92,0.289546751477819,0.22449778654727,0.978,0.368083259559552,0.246896252069611,"Density","Mendota","Month","Zooplankton","","*"
"FDis","t.max.skill",0.286,-32,-1,0.418,-3,13,"Density","Mendota","Month","Zooplankton","",""
"FDis","r0.skill",1,0.396209559439659,0.0201195161497709,0.772,0.143182158355343,0.0665133938359564,"FI","Mendota","Month","Zooplankton","*",""
"FDis","max.skill",0.908,0.402993006867627,0.298563406989356,0.974,0.439368228990205,0.307703122477862,"FI","Mendota","Month","Zooplankton","",""
"FDis","t.max.skill",0.504,-2,-2,0.256,-34,11.5,"FI","Mendota","Month","Zooplankton","",""
"FDis","r0.skill",0.338,-0.0136781430512348,0.0450541298147172,0.066,0.180400445199261,0.325161363674081,"MVI","Mendota","Month","Zooplankton","",""
"FDis","max.skill",0.968,0.518166642589022,0.336578561454635,0.602,0.548942698713436,0.538935011543537,"MVI","Mendota","Month","Zooplankton","",""
"FDis","t.max.skill",0.578,13,-2,0.662,44,4.5,"MVI","Mendota","Month","Zooplankton","",""
"FDis","r0.skill",0.996,0.285090316216486,0.0387446583462401,0.188,-0.0412556769946615,0.0552706270634844,"Z_P.ratio","Mendota","Month","Zooplankton","*",""
"FDis","max.skill",0.988,0.423677491936072,0.278248869934938,0.914,0.370717265022104,0.293472576095729,"Z_P.ratio","Mendota","Month","Zooplankton","*",""
"FDis","t.max.skill",0.484,-4,-1.5,0.576,18,7.5,"Z_P.ratio","Mendota","Month","Zooplankton","",""
"FEve","r0.skill",0.864,0.129749517920584,0.0306643660619696,0.656,0.0588128018156912,0.0159971629477603,"Community","Mendota","Month","Zooplankton","",""
"FEve","max.skill",0.882,0.33777360003484,0.250166896783902,0.52,0.198400959844616,0.195792052167963,"Community","Mendota","Month","Zooplankton","",""
"FEve","t.max.skill",0.586,35,28,1,60,7,"Community","Mendota","Month","Zooplankton","","*"
"FEve","r0.skill",0.978,0.187719477309194,0.0191974254572028,0.696,0.0524661791263918,0.0154781493623733,"Density","Mendota","Month","Zooplankton","*",""
"FEve","max.skill",0.984,0.332063797099604,0.224899532033353,0.89,0.286404365816182,0.220776607146276,"Density","Mendota","Month","Zooplankton","*",""
"FEve","t.max.skill",0.794,42,6,0.198,-45,-3,"Density","Mendota","Month","Zooplankton","",""
"FEve","r0.skill",0.942,0.255385465100514,0.0522095003741819,0.758,0.153495859835569,0.0808200535755704,"FI","Mendota","Month","Zooplankton","",""
"FEve","max.skill",0.988,0.514152088075154,0.317223873328491,0.976,0.424234169791712,0.296899497835748,"FI","Mendota","Month","Zooplankton","*","*"
"FEve","t.max.skill",0.678,24,0.5,0.942,56,8,"FI","Mendota","Month","Zooplankton","",""
"FEve","r0.skill",0.624,0.124580371199138,0.0732636095647895,0.652,0.272465791530772,0.243371513000402,"MVI","Mendota","Month","Zooplankton","",""
"FEve","max.skill",0.536,0.38319463922454,0.377913146367616,0.656,0.461437343770758,0.444444067197606,"MVI","Mendota","Month","Zooplankton","",""
"FEve","t.max.skill",0.12,-50,6,0.972,59,33,"MVI","Mendota","Month","Zooplankton","",""
"FEve","r0.skill",0.9,0.174871711377602,0.0360828697114194,0.92,0.198633620073756,0.0731326813684182,"Z_P.ratio","Mendota","Month","Zooplankton","",""
"FEve","max.skill",0.958,0.376153869410221,0.273677551958418,0.344,0.267467871502441,0.287459858305548,"Z_P.ratio","Mendota","Month","Zooplankton","",""
"FEve","t.max.skill",0.434,-9,-0.5,0.472,2,10.5,"Z_P.ratio","Mendota","Month","Zooplankton","",""
"FRic","r0.skill",0.946,0.141387304602387,0.00665227665667632,0.93,0.127705570158734,-0.00347900362458901,"Community","Mendota","Month","Zooplankton","",""
"FRic","max.skill",0.992,0.424439553108087,0.227776901078375,0.996,0.35784696908874,0.176586887285334,"Community","Mendota","Month","Zooplankton","*","*"
"FRic","t.max.skill",0.516,26,21.5,0.282,-29,10,"Community","Mendota","Month","Zooplankton","",""
"FRic","r0.skill",0.682,0.0448712451610379,0.00541029644001846,0.742,0.0635815856735255,0.00253220805517656,"Density","Mendota","Month","Zooplankton","",""
"FRic","max.skill",0.314,0.196269863749273,0.214370060083768,0.07,0.149655398035724,0.209792944469429,"Density","Mendota","Month","Zooplankton","",""
"FRic","t.max.skill",0.614,14,-1,0.17,-47,-1.5,"Density","Mendota","Month","Zooplankton","",""
"FRic","r0.skill",0.586,0.0578087916678464,0.0275441410726585,0.268,-0.00230435675875679,0.0579613012807214,"FI","Mendota","Month","Zooplankton","",""
"FRic","max.skill",0.934,0.409410967700021,0.290354097371607,0.264,0.238930892699949,0.271185246780958,"FI","Mendota","Month","Zooplankton","",""
"FRic","t.max.skill",0.744,33,1,0.148,-49,-2.5,"FI","Mendota","Month","Zooplankton","",""
"FRic","r0.skill",0.328,-0.0443338541865515,0.02707970705419,0.364,0.191012183432783,0.218968206933053,"MVI","Mendota","Month","Zooplankton","",""
"FRic","max.skill",0.53,0.33354659736043,0.321940790843243,0.466,0.40644030238837,0.411234554551029,"MVI","Mendota","Month","Zooplankton","",""
"FRic","t.max.skill",0.03,-60,2,0.118,-54,28,"MVI","Mendota","Month","Zooplankton","",""
"FRic","r0.skill",0.946,0.169288561034516,0.00665161310715962,0.942,0.182051724144768,0.039979492349157,"Z_P.ratio","Mendota","Month","Zooplankton","",""
"FRic","max.skill",0.886,0.317643555726909,0.246336328286899,0.67,0.274424615560143,0.254723975224734,"Z_P.ratio","Mendota","Month","Zooplankton","",""
"FRic","t.max.skill",0.49,-4,-3,0.472,5,9,"Z_P.ratio","Mendota","Month","Zooplankton","",""
